ano,id_municipio,area,desmatado,incremento,floresta,nuvem,nao_observado,nao_floresta,hidrografia
2013,5106190,2346.0,1336.9,5.1,1007.9,0.0,0.1,1.1,0.0
2014,5106190,2346.0,1341.3,4.4,1003.5,0.0,0.1,1.1,0.0
2015,5106190,2346.0,1343.2,1.9,1001.7,0.0,0.0,1.1,0.0
2016,5106190,2346.0,1345.4,2.2,999.5,0.0,0.0,1.1,0.0
2017,5106190,2346.0,1350.9,5.5,994.0,0.0,0.0,1.1,0.0
2018,5106190,2346.0,1351.6,2.7,985.6,7.7,0.0,1.1,0.0
2019,5106190,2346.0,1357.2,5.6,987.7,0.0,0.0,1.1,0.0
2000,5106208,3268.0,1132.8,,225.6,0.0,0.0,1881.9,27.7
2001,5106208,3268.0,1145.1,12.3,213.3,0.0,0.0,1881.9,27.7
2002,5106208,3268.0,1150.7,5.7,207.7,0.0,0.0,1881.9,27.7
2003,5106208,3268.0,1152.5,1.8,205.9,0.0,0.0,1881.9,27.7
2004,5106208,3268.0,1156.3,3.8,202.1,0.0,0.0,1881.9,27.7
2005,5106208,3268.0,1159.3,3.0,199.1,0.0,0.0,1881.9,27.7
2006,5106208,3268.0,1159.7,0.4,198.7,0.0,0.0,1881.9,27.7
2007,5106208,3268.0,1160.6,0.9,197.8,0.0,0.0,1881.9,27.7
2008,5106208,3268.0,1164.2,3.6,194.2,0.0,0.0,1881.9,27.7
2009,5106208,3268.0,1165.9,1.7,192.5,0.0,0.0,1881.9,27.7
2010,5106208,3268.0,1165.9,0.0,192.5,0.0,0.0,1881.9,27.7
2011,5106208,3268.0,1166.0,0.2,192.4,0.0,0.0,1881.9,27.7
2012,5106208,3268.0,1166.5,0.4,191.9,0.0,0.0,1881.9,27.7
2013,5106208,3268.0,1166.5,0.0,191.9,0.0,0.0,1881.9,27.7
2014,5106208,3268.0,1166.8,0.4,191.6,0.0,0.0,1881.9,27.7
2015,5106208,3268.0,1167.0,0.2,191.4,0.0,0.0,1881.9,27.7
2016,5106208,3268.0,1167.1,0.1,191.3,0.0,0.0,1881.9,27.7
2017,5106208,3268.0,1167.8,0.6,190.6,0.0,0.0,1881.9,27.7
2018,5106208,3268.0,1167.8,0.0,190.6,0.0,0.0,1881.9,27.7
2019,5106208,3268.0,1167.9,0.2,190.5,0.0,0.0,1881.9,27.7
2000,5106216,5975.0,2452.7,,2425.8,0.0,0.0,1059.4,37.1
2001,5106216,5975.0,2565.7,113.0,2312.8,0.0,0.0,1059.4,37.1
2002,5106216,5975.0,2635.0,69.2,2243.5,0.0,0.0,1059.4,37.1
2003,5106216,5975.0,2712.6,77.6,2165.9,0.0,0.0,1059.4,37.1
2004,5106216,5975.0,2808.0,95.4,2070.5,0.0,0.0,1059.4,37.1
2005,5106216,5975.0,2881.1,73.1,1997.4,0.0,0.0,1059.4,37.1
2006,5106216,5975.0,2911.5,30.5,1967.0,0.0,0.0,1059.4,37.1
2007,5106216,5975.0,2945.7,34.2,1932.8,0.0,0.0,1059.4,37.1
2008,5106216,5975.0,2966.8,21.1,1911.7,0.0,0.0,1059.4,37.1
2009,5106216,5975.0,2971.8,5.0,1906.7,0.0,0.0,1059.4,37.1
2010,5106216,5975.0,2975.3,3.5,1903.2,0.0,0.0,1059.4,37.1
2011,5106216,5975.0,2979.3,4.0,1899.2,0.0,0.0,1059.4,37.1
2012,5106216,5975.0,2980.1,0.8,1898.4,0.0,0.0,1059.4,37.1
2013,5106216,5975.0,2982.2,2.1,1896.3,0.0,0.0,1059.4,37.1
2014,5106216,5975.0,2994.5,12.3,1884.0,0.0,0.0,1059.4,37.1
2015,5106216,5975.0,3012.4,17.9,1866.1,0.0,0.0,1059.4,37.1
2016,5106216,5975.0,3022.1,9.7,1856.4,0.0,0.0,1059.4,37.1
2017,5106216,5975.0,3034.9,12.8,1843.6,0.0,0.0,1059.4,37.1
2018,5106216,5975.0,3050.7,15.8,1827.8,0.0,0.0,1059.4,37.1
2019,5106216,5975.0,3066.7,16.0,1811.8,0.0,0.0,1059.4,37.1
2000,5106224,9546.0,2162.0,,4003.8,0.0,0.6,3372.4,7.2
2001,5106224,9546.0,2250.1,88.2,3915.7,0.0,0.6,3372.4,7.2
2002,5106224,9546.0,2318.8,68.7,3847.0,0.0,0.6,3372.4,7.2
2003,5106224,9546.0,2508.9,190.1,3656.9,0.0,0.6,3372.4,7.2
2004,5106224,9546.0,2699.9,191.0,3465.9,0.0,0.6,3372.4,7.2
2005,5106224,9546.0,2775.8,76.0,3390.0,0.0,0.6,3372.4,7.2
2006,5106224,9546.0,2810.2,34.3,3355.6,0.0,0.6,3372.4,7.2
2007,5106224,9546.0,2818.4,8.3,3347.4,0.0,0.6,3372.4,7.2
2008,5106224,9546.0,2828.7,10.3,3337.1,0.0,0.6,3372.4,7.2
2009,5106224,9546.0,2833.1,4.4,3323.3,9.4,0.6,3372.4,7.2
2010,5106224,9546.0,2845.5,12.4,3320.3,0.0,0.6,3372.4,7.2
2011,5106224,9546.0,2854.8,9.3,3257.5,53.5,0.6,3372.4,7.2
2012,5106224,9546.0,2866.3,11.5,3299.5,0.0,0.6,3372.4,7.2
2013,5106224,9546.0,2872.6,6.3,3290.4,2.8,0.6,3372.4,7.2
2014,5106224,9546.0,2878.2,5.6,3272.6,15.0,0.6,3372.4,7.2
2015,5106224,9546.0,2892.1,13.9,3274.3,0.0,0.0,3372.4,7.2
2016,5106224,9546.0,2895.7,3.7,3270.7,0.0,0.0,3372.4,7.2
2017,5106224,9546.0,2898.4,2.7,3265.8,2.2,0.0,3372.4,7.2
2018,5106224,9546.0,2905.4,7.0,3204.7,56.3,0.0,3372.4,7.2
2019,5106224,9546.0,2936.0,30.6,3230.4,0.0,0.0,3372.4,7.2
2000,5106232,1554.0,938.4,,298.9,0.0,0.0,316.7,0.0
2001,5106232,1554.0,966.1,27.7,271.2,0.0,0.0,316.7,0.0
2002,5106232,1554.0,977.8,11.7,259.5,0.0,0.0,316.7,0.0
2003,5106232,1554.0,982.5,4.7,254.8,0.0,0.0,316.7,0.0
2004,5106232,1554.0,984.2,1.7,253.1,0.0,0.0,316.7,0.0
2005,5106232,1554.0,988.2,4.0,249.1,0.0,0.0,316.7,0.0
2006,5106232,1554.0,988.9,0.7,248.4,0.0,0.0,316.7,0.0
2007,5106232,1554.0,989.3,0.5,248.0,0.0,0.0,316.7,0.0
2008,5106232,1554.0,994.0,4.7,243.3,0.0,0.0,316.7,0.0
2009,5106232,1554.0,994.6,0.6,242.7,0.0,0.0,316.7,0.0
2010,5106232,1554.0,995.1,0.5,242.2,0.0,0.0,316.7,0.0
2011,5106232,1554.0,995.3,0.2,242.0,0.0,0.0,316.7,0.0
2012,5106232,1554.0,995.3,0.1,242.0,0.0,0.0,316.7,0.0
2013,5106232,1554.0,995.3,0.0,242.0,0.0,0.0,316.7,0.0
2014,5106232,1554.0,995.7,0.4,241.6,0.0,0.0,316.7,0.0
2015,5106232,1554.0,996.1,0.4,241.2,0.0,0.0,316.7,0.0
2016,5106232,1554.0,997.0,0.9,240.3,0.0,0.0,316.7,0.0
2017,5106232,1554.0,997.3,0.3,240.0,0.0,0.0,316.7,0.0
2018,5106232,1554.0,997.5,0.2,103.8,136.0,0.0,316.7,0.0
2019,5106232,1554.0,998.3,0.8,239.0,0.0,0.0,316.7,0.0
2000,5106240,12694.0,2446.4,,7454.5,0.0,0.1,2792.5,0.5
2001,5106240,12694.0,2605.9,159.4,7295.0,0.0,0.1,2792.5,0.5
2002,5106240,12694.0,2929.4,323.5,6971.5,0.0,0.1,2792.5,0.5
2003,5106240,12694.0,3297.1,367.7,6603.8,0.0,0.1,2792.5,0.5
2004,5106240,12694.0,3680.1,382.9,6220.8,0.0,0.1,2792.5,0.5
2005,5106240,12694.0,3934.4,254.3,5966.5,0.0,0.1,2792.5,0.5
2006,5106240,12694.0,4007.1,72.7,5893.8,0.0,0.1,2792.5,0.5
2007,5106240,12694.0,4026.9,19.8,5874.0,0.0,0.1,2792.5,0.5
2008,5106240,12694.0,4168.0,141.1,5732.9,0.0,0.1,2792.5,0.5
2009,5106240,12694.0,4198.5,30.5,5702.4,0.0,0.1,2792.5,0.5
2010,5106240,12694.0,4221.3,22.8,5679.6,0.0,0.1,2792.5,0.5
2011,5106240,12694.0,4315.6,94.3,5571.2,14.1,0.1,2792.5,0.5
2012,5106240,12694.0,4335.4,19.8,5565.4,0.0,0.2,2792.5,0.5
2013,5106240,12694.0,4345.1,9.7,5551.8,4.0,0.1,2792.5,0.5
2014,5106240,12694.0,4360.7,15.6,5540.2,0.0,0.1,2792.5,0.5
2015,5106240,12694.0,4388.8,28.1,5512.2,0.0,0.0,2792.5,0.5
2016,5106240,12694.0,4412.3,23.4,5488.7,0.0,0.0,2792.5,0.5
2017,5106240,12694.0,4455.7,43.5,5445.3,0.0,0.0,2792.5,0.5
2018,5106240,12694.0,4479.7,23.5,5421.3,0.0,0.0,2792.5,0.5
2019,5106240,12694.0,4498.7,19.0,5402.3,0.0,0.0,2792.5,0.5
2000,5106257,5527.0,734.1,,323.5,0.0,0.0,4443.3,26.1
2001,5106257,5527.0,757.1,23.1,300.5,0.0,0.0,4443.3,26.1
2002,5106257,5527.0,765.1,8.0,292.5,0.0,0.0,4443.3,26.1
2003,5106257,5527.0,765.6,0.5,292.0,0.0,0.0,4443.3,26.1
2004,5106257,5527.0,769.9,4.3,287.7,0.0,0.0,4443.3,26.1
2005,5106257,5527.0,782.2,12.3,275.4,0.0,0.0,4443.3,26.1
2006,5106257,5527.0,782.4,0.2,275.2,0.0,0.0,4443.3,26.1
2007,5106257,5527.0,782.4,0.0,275.2,0.0,0.0,4443.3,26.1
2008,5106257,5527.0,782.5,0.1,275.1,0.0,0.0,4443.3,26.1
2009,5106257,5527.0,782.5,0.0,275.1,0.0,0.0,4443.3,26.1
2010,5106257,5527.0,787.3,4.7,270.3,0.0,0.0,4443.3,26.1
2011,5106257,5527.0,787.3,0.0,270.3,0.0,0.0,4443.3,26.1
2012,5106257,5527.0,787.3,0.0,270.3,0.0,0.0,4443.3,26.1
2013,5106257,5527.0,787.3,0.1,270.3,0.0,0.0,4443.3,26.1
2014,5106257,5527.0,787.3,0.0,270.3,0.0,0.0,4443.3,26.1
2015,5106257,5527.0,787.3,0.0,270.3,0.0,0.0,4443.3,26.1
2016,5106257,5527.0,787.4,0.1,270.2,0.0,0.0,4443.3,26.1
2017,5106257,5527.0,788.3,0.9,269.3,0.0,0.0,4443.3,26.1
2018,5106257,5527.0,788.3,0.0,269.2,0.0,0.0,4443.3,26.2
2019,5106257,5527.0,788.6,0.2,268.9,0.0,0.0,4443.3,26.2
2000,5106265,5803.0,1355.7,,3892.6,0.0,0.3,536.1,18.3
2001,5106265,5803.0,1616.7,261.0,3631.6,0.0,0.3,536.1,18.3
2002,5106265,5803.0,1796.5,179.8,3451.8,0.0,0.3,536.1,18.3
2003,5106265,5803.0,2097.0,300.6,3151.3,0.0,0.3,536.1,18.3
2004,5106265,5803.0,2186.0,89.0,3062.3,0.0,0.3,536.1,18.3
2005,5106265,5803.0,2320.3,134.3,2928.0,0.0,0.3,536.1,18.3
2006,5106265,5803.0,2354.9,34.6,2893.4,0.0,0.3,536.1,18.3
2007,5106265,5803.0,2406.7,51.9,2841.7,0.0,0.2,536.1,18.3
2008,5106265,5803.0,2449.1,42.4,2799.3,0.0,0.2,536.1,18.3
2009,5106265,5803.0,2461.9,12.8,2786.5,0.0,0.2,536.1,18.3
2010,5106265,5803.0,2475.1,13.2,2773.2,0.0,0.3,536.1,18.3
2011,5106265,5803.0,2490.7,15.7,2757.6,0.0,0.3,536.1,18.3
2012,5106265,5803.0,2495.2,4.5,2753.1,0.0,0.3,536.1,18.3
2013,5106265,5803.0,2509.3,14.1,2738.8,0.2,0.3,536.1,18.3
2014,5106265,5803.0,2524.4,15.1,2723.9,0.0,0.3,536.1,18.3
2015,5106265,5803.0,2546.9,22.5,2701.0,0.7,0.0,536.1,18.3
2016,5106265,5803.0,2567.1,20.2,2681.5,0.0,0.0,536.1,18.3
2017,5106265,5803.0,2586.8,19.7,2661.8,0.0,0.0,536.1,18.3
2018,5106265,5803.0,2600.9,14.0,2647.7,0.0,0.0,536.1,18.3
2019,5106265,5803.0,2623.4,22.5,2625.2,0.0,0.0,536.1,18.3
2000,5106273,909.0,598.1,,303.6,0.0,0.0,0.0,7.3
2001,5106273,909.0,626.5,28.4,275.2,0.0,0.0,0.0,7.3
2002,5106273,909.0,669.2,42.7,232.5,0.0,0.0,0.0,7.3
2003,5106273,909.0,676.6,7.4,225.1,0.0,0.0,0.0,7.3
2004,5106273,909.0,683.6,7.0,218.1,0.0,0.0,0.0,7.3
2005,5106273,909.0,697.5,13.9,204.2,0.0,0.0,0.0,7.3
2006,5106273,909.0,698.2,0.6,203.5,0.0,0.0,0.0,7.3
2007,5106273,909.0,700.4,2.3,201.3,0.0,0.0,0.0,7.3
2008,5106273,909.0,703.0,2.5,198.7,0.0,0.0,0.0,7.3
2009,5106273,909.0,703.2,0.2,198.5,0.0,0.0,0.0,7.3
2010,5106273,909.0,703.3,0.1,198.3,0.1,0.0,0.0,7.3
2011,5106273,909.0,703.7,0.4,198.0,0.0,0.0,0.0,7.3
2012,5106273,909.0,703.8,0.1,197.9,0.0,0.0,0.0,7.3
2013,5106273,909.0,703.8,0.1,197.9,0.0,0.0,0.0,7.3
2014,5106273,909.0,704.9,1.1,191.1,5.7,0.0,0.0,7.3
2015,5106273,909.0,705.4,0.4,196.3,0.0,0.0,0.0,7.3
2016,5106273,909.0,706.3,0.9,195.4,0.0,0.0,0.0,7.3
2017,5106273,909.0,706.6,0.3,195.1,0.0,0.0,0.0,7.3
2018,5106273,909.0,706.6,0.0,195.1,0.0,0.0,0.0,7.3
2019,5106273,909.0,707.1,0.5,194.6,0.0,0.0,0.0,7.3
2000,5106281,5022.0,0.6,,118.3,0.0,0.6,4900.3,2.2
2001,5106281,5022.0,0.6,0.0,118.3,0.0,0.6,4900.3,2.2
2002,5106281,5022.0,0.6,0.0,118.3,0.0,0.6,4900.3,2.2
2003,5106281,5022.0,0.8,0.2,118.1,0.0,0.6,4900.3,2.2
2004,5106281,5022.0,0.8,0.0,118.1,0.0,0.6,4900.3,2.2
2005,5106281,5022.0,0.8,0.0,118.1,0.0,0.6,4900.3,2.2
2006,5106281,5022.0,1.1,0.3,117.8,0.0,0.6,4900.3,2.2
2007,5106281,5022.0,1.1,0.0,117.9,0.0,0.5,4900.3,2.2
2008,5106281,5022.0,1.1,0.0,117.9,0.0,0.5,4900.3,2.2
2009,5106281,5022.0,1.1,0.0,117.9,0.0,0.5,4900.3,2.2
2010,5106281,5022.0,1.1,0.0,117.9,0.0,0.5,4900.3,2.2
2011,5106281,5022.0,1.1,0.0,117.9,0.0,0.5,4900.3,2.2
2012,5106281,5022.0,1.1,0.0,117.9,0.0,0.5,4900.3,2.2
2013,5106281,5022.0,1.1,0.0,117.9,0.0,0.5,4900.3,2.2
2014,5106281,5022.0,1.1,0.0,117.9,0.0,0.5,4900.3,2.2
2015,5106281,5022.0,1.1,0.0,118.4,0.0,0.0,4900.3,2.2
2016,5106281,5022.0,1.1,0.0,118.4,0.0,0.0,4900.3,2.2
2017,5106281,5022.0,1.1,0.0,118.4,0.0,0.0,4900.3,2.2
2018,5106281,5022.0,1.1,0.0,118.4,0.0,0.0,4900.3,2.2
2019,5106281,5022.0,1.1,0.0,118.4,0.0,0.0,4900.3,2.2
2000,5106299,4800.0,1313.8,,3396.3,0.0,1.6,31.4,56.9
2001,5106299,4800.0,1428.5,114.7,3281.6,0.0,1.6,31.4,56.9
2002,5106299,4800.0,1561.5,133.0,3148.6,0.0,1.6,31.4,56.9
